participant_id;word;response;trial_order;response_order;rt;age;gender;other_languages
887276;cucchiaio;kaio;3;response2;127517,39999999999;20;female;english
660329;cucchiaio;curvent;4;response2;40975,00000000000;20;female;english
660329;cucchiaio;curcchef;4;response3;40975,00000000000;20;female;english
906037;cucchiaio;busteren;2;response2;27188,00000000000;20;male;english
905870;cucchiaio;kulfef;6;response1;54567,09999999780;19;female;english
594987;cucchiaio;manikle;11;response3;93987,40000009540;19;female;english
905870;cucchiaio;sponem;6;response2;54567,09999999780;19;female;english
874117;cucchiaio;crozen;1;response3;20664,79999995230;19;male;english, french, spanish
280558;cucchiaio;cunst;11;response3;24812,79999995230;19;female;english
235784;cucchiaio;kuken;1;response1;28205,79999999980;19;female;english, french
160288;cucchiaio;cuhcirc;8;response2;57339,80000000070;21;female;english
748501;cucchiaio;tenkeni;3;response1;64033,69999998810;19;male;english, russian
671050;cucchiaio;crustoc;2;response3;56841,39999997620;19;male;none
994381;cucchiaio;lortal;6;response2;49133,79999998210;25;male;english
933294;cucchiaio;zuchertame;11;response1;16070,69999980930;20;male;english, french
241058;cucchiaio;cuchete;5;response1;24944,70000004770;20;female;english, spanish
697648;cucchiaio;toofein;1;response2;34849,09999996420;18;female;english, french, greek, latin
97012;cucchiaio;ttefan;2;response2;31562,00000000000;23;female;english, spanish
865548;cucchiaio;ziung;9;response3;78687,89999997620;22;female;spanish
671050;cucchiaio;apploron;2;response1;56841,39999997620;19;male;none
832546;domenica;dunamer;6;response1;16685,70000001790;20;female;spanish
415402;domenica;diaz;0;response1;231378,59999999401;20;female;english
705169;domenica;etten;0;response2;13456,40000000600;20;female;english
577133;domenica;feskent;6;response2;27011,19999992850;20;female;english
849437;domenica;rovategen;5;response3;28853,89999997620;19;female;english, french
577133;domenica;donten;6;response1;27011,19999992850;20;female;english
682500;domenica;minus;5;response2;35919,69999998810;20;female;english, spanish
284147;domenica;truska;7;response3;24409,00000000000;21;female;english
832546;domenica;loporeters;6;response3;16685,70000001790;20;female;spanish
577133;domenica;donkem;6;response3;27011,19999992850;20;female;english
449638;domenica;dvok;1;response3;87938,80000000000;20;female;english, french
449638;domenica;dumonck;1;response2;87938,80000000000;20;female;english, french
174973;domenica;benbruch;1;response3;208221,00000000000;21;male;english
766052;domenica;fenalsz;9;response3;126700,20000004800;20;male;english
270400;domenica;suadente;7;response3;41065,00000000000;20;female;english
794698;domenica;deinghestrain;4;response3;273412,00000000000;19;female;english
766052;domenica;deimond;9;response2;126700,20000004800;20;male;english
682500;domenica;endamer;5;response1;35919,69999998810;20;female;english, spanish
82936;domenica;dominghfren;11;response3;66527,19999980929;21;female;english, french, spanish
573518;domenica;kherrnza;9;response3;22519,69999998810;20;female;english
750782;domenica;dustem;6;response3;11435,60000002380;20;female;english, french
174973;domenica;nankerfag;1;response2;208221,00000000000;21;male;english
759150;domenica;domicht;6;response2;29095,60000002380;20;female;english, spanish
602920;domenica;katzna;7;response2;35133,29999995230;21;male;english, spanish
451437;domenica;domsthlein;8;response3;50109,59999990460;19;female;english, spanish
498767;domenica;domenicz;7;response1;28075,99999999990;21;female;english
415402;domenica;woche;0;response2;231378,59999999401;20;female;english
832546;domenica;kiraterie;6;response2;16685,70000001790;20;female;spanish
968251;domenica;fraitang;7;response3;47092,59999990460;20;female;english, french, spanish
719959;domenica;thabnem;8;response2;66826,59999999400;19;male;english, spanish
809330;domenica;zuintwaist;4;response3;22886,00000000000;21;female;english
678079;domenica;dimanche;2;response1;43562,50000000000;19;female;english
705169;domenica;elven;0;response1;13456,40000000600;20;female;english
629179;domenica;solsha;7;response2;131930,30000007199;21;female;english
750782;domenica;diustem;6;response2;11435,60000002380;20;female;english, french
849437;domenica;tuskenstein;5;response1;28853,89999997620;19;female;english, french
451437;domenica;dunken;8;response2;50109,59999990460;19;female;english, spanish
82936;domenica;dominghen;11;response1;66527,19999980929;21;female;english, french, spanish
82936;domenica;sundassen;11;response2;66527,19999980929;21;female;english, french, spanish
602920;domenica;lindo;7;response3;35133,29999995230;21;male;english, spanish
766052;domenica;domensch;9;response1;126700,20000004800;20;male;english
460911;domenica;drumer;1;response2;51936,39999999110;23;male;english
333916;domenica;sondight;11;response3;67897,89999999110;21;female;english, french
359526;domenica;venres;2;response3;52328,00000000000;21;female;english
284147;domenica;fermann;7;response2;24409,00000000000;21;female;english
937792;domenica;caunteklen;8;response3;60216,39999771120;19;female;english
573518;domenica;chewstynz;9;response2;22519,69999998810;20;female;english
849437;domenica;doestch;5;response2;28853,89999997620;19;female;english, french
719959;domenica;buffkin;8;response3;66826,59999999400;19;male;english, spanish
602920;domenica;finna;7;response1;35133,29999995230;21;male;english, spanish
451437;domenica;sundenk;8;response1;50109,59999990460;19;female;english, spanish
968251;domenica;drontag;7;response1;47092,59999990460;20;female;english, french, spanish
968251;domenica;slotan;7;response2;47092,59999990460;20;female;english, french, spanish
823319;domenica;kluff;5;response2;159049,60000002399;19;female;english
759150;domenica;sunken;6;response1;29095,60000002380;20;female;english, spanish
835852;domenica;enlath;5;response3;78669,50000000000;19;female;english
678079;domenica;montag;2;response2;43562,50000000000;19;female;english
476861;domenica;fistenkalen;2;response3;89739,00000000010;20;female;english
427482;domenica;sonde;0;response1;149117,29999999699;19;female;bergamasque, english, french
498767;domenica;dimash;7;response2;28075,99999999990;21;female;english
174973;domenica;donk;1;response1;208221,00000000000;21;male;english
768043;domenica;counthausen;1;response1;88282,00000000000;19;male;english
560533;domenica;sundwestein;5;response2;47063,19999980930;19;female;english
24556;domenica;dumkee;10;response1;36724,00000000000;19;female;english
794698;domenica;dighnungher;4;response1;273412,00000000000;19;female;english
557299;domenica;whesser;10;response1;25414,90000009540;19;female;english
719959;domenica;khan;8;response1;66826,59999999400;19;male;english, spanish
683415;domenica;dokrer;10;response2;25613,39999961850;19;female;english
823319;domenica;geshwanz;5;response3;159049,60000002399;19;female;english
460911;domenica;doich;1;response1;51936,39999999110;23;male;english
460911;domenica;trusde;1;response3;51936,39999999110;23;male;english
629179;domenica;polkam;7;response3;131930,30000007199;21;female;english
475244;domenica;dunaken;5;response3;49845,10000002380;20;female;english
467222;domenica;wirunga;10;response2;90556,09999999400;19;female;english, spanish
166415;domenica;sandel;6;response3;36196,99999999990;19;female;albanian, english, french
449638;domenica;donk;1;response1;87938,80000000000;20;female;english, french
470341;domenica;wurdimel;9;response3;36957,00000000010;21;female;english, spanish
560533;domenica;dokarist;5;response3;47063,19999980930;19;female;english
946492;domenica;hostenfint;2;response1;60801,00000000000;19;female;english
946492;domenica;dominsh;2;response2;60801,00000000000;19;female;english
359526;domenica;dosche;2;response2;52328,00000000000;21;female;english
794698;domenica;senkerdai;4;response2;273412,00000000000;19;female;english
936425;domenica;rokstokub;5;response2;98177,79999999701;21;female;english, french
557299;domenica;dornisse;10;response2;25414,90000009540;19;female;english
557299;domenica;gutre;10;response3;25414,90000009540;19;female;english
284147;domenica;fesken;7;response1;24409,00000000000;21;female;english
705169;domenica;sielven;0;response3;13456,40000000600;20;female;english
550028;domenica;sundek;10;response3;25744,00000000000;23;NA;english, spanish
467222;domenica;daloien;10;response3;90556,09999999400;19;female;english, spanish
952932;domenica;duminsche;11;response3;103991,39999999999;20;female;english, spanish
533249;domenica;sundas;4;response2;60860,79999999700;20;male;english, french
24556;domenica;rididz;10;response2;36724,00000000000;19;female;english
24556;domenica;ulyskz;10;response3;36724,00000000000;19;female;english
447093;domenica;scrwhap;3;response3;194752,39999999999;21;male;english, french
946492;domenica;shentelent;2;response3;60801,00000000000;19;female;english
270400;domenica;dimantem;7;response2;41065,00000000000;20;female;english
835852;domenica;sommeth;5;response2;78669,50000000000;19;female;english
750782;domenica;driustem;6;response1;11435,60000002380;20;female;english, french
475244;domenica;wikezen;5;response2;49845,10000002380;20;female;english
770450;domenica;dimak;5;response1;28823,80000000000;19;female;english
682500;domenica;dimen;5;response3;35919,69999998810;20;female;english, spanish
166415;domenica;suren;6;response2;36196,99999999990;19;female;albanian, english, french
768043;domenica;reunca;1;response2;88282,00000000000;19;male;english
115250;domenica;driestag;6;response1;99835,20000000000;19;female;english, latin, spanish
768043;domenica;counzausen;1;response3;88282,00000000000;19;male;english
560533;domenica;dostak;5;response1;47063,19999980930;19;female;english
629179;domenica;ripondle;7;response1;131930,30000007199;21;female;english
683415;domenica;domer;10;response1;25613,39999961850;19;female;english
909160;domenica;monstag;10;response3;19655,70000000000;21;female;none
189658;domenica;doink;1;response1;97875,09999990460;20;female;english, french
189658;domenica;maink;1;response2;97875,09999990460;20;female;english, french
936425;domenica;tulboreg;5;response3;98177,79999999701;21;female;english, french
803184;domenica;montag;3;response1;27059,50000000000;20;NA;english, spanish
803184;domenica;montag;3;response2;27059,50000000000;20;NA;english, spanish
322150;domenica;bwerben;7;response1;77612,40000009540;20;female;english
533249;domenica;kirdas;4;response1;60860,79999999700;20;male;english, french
322150;domenica;laufhbart;7;response3;77612,40000009540;20;female;english
770388;domenica;domenicam;10;response3;13772,90000000010;19;female;english
809330;domenica;sundwaits;4;response2;22886,00000000000;21;female;english
533249;domenica;doms;4;response3;60860,79999999700;20;male;english, french
333916;domenica;sontec;11;response1;67897,89999999110;21;female;english, french
333916;domenica;sunjour;11;response2;67897,89999999110;21;female;english, french
835852;domenica;dannech;5;response1;78669,50000000000;19;female;english
476861;domenica;dofenam;2;response1;89739,00000000010;20;female;english
427482;domenica;endetag;0;response3;149117,29999999699;19;female;bergamasque, english, french
759150;domenica;domeken;6;response3;29095,60000002380;20;female;english, spanish
467222;domenica;guntanish;10;response1;90556,09999999400;19;female;english, spanish
937792;domenica;sandeich;8;response2;60216,39999771120;19;female;english
180274;domenica;wizai;4;response2;114959,80000001199;20;female;english, spanish
470341;domenica;dhotal;9;response1;36957,00000000010;21;female;english, spanish
470341;domenica;setdal;9;response2;36957,00000000010;21;female;english, spanish
447093;domenica;domenik;3;response1;194752,39999999999;21;male;english, french
447093;domenica;dumanik;3;response2;194752,39999999999;21;male;english, french
115250;domenica;darschendt;6;response3;99835,20000000000;19;female;english, latin, spanish
476861;domenica;hurzeg;2;response2;89739,00000000010;20;female;english
639301;domenica;sumstag;8;response2;59118,00000000000;22;female;english
113612;domenica;sonday;11;response3;39872,99999999990;22;female;english
113612;domenica;sondaghen;11;response2;39872,99999999990;22;female;english
135443;domenica;domentich;1;response3;39279,50000000000;20;female;none
427482;domenica;sontag;0;response2;149117,29999999699;19;female;bergamasque, english, french
678079;domenica;fraitag;2;response3;43562,50000000000;19;female;english
573518;domenica;schrainz;9;response1;22519,69999998810;20;female;english
415402;domenica;sieben;0;response3;231378,59999999401;20;female;english
430167;domenica;pfant;6;response1;60458,00000000000;19;female;english, french, spanish
770388;domenica;samedy;10;response1;13772,90000000010;19;female;english
430167;domenica;detch;6;response3;60458,00000000000;19;female;english, french, spanish
809330;domenica;diminich;4;response1;22886,00000000000;21;female;english
201365;domenica;casendag;0;response3;337955,00000000000;19;female;spanish
936425;domenica;mosttrebung;5;response1;98177,79999999701;21;female;english, french
639301;domenica;sumstad;8;response1;59118,00000000000;22;female;english
639301;domenica;sumtag;8;response3;59118,00000000000;22;female;english
270400;domenica;sunnament;7;response1;41065,00000000000;20;female;english
607637;domenica;galmonz;6;response1;101926,70000001800;20;male;english, french, spanish
607637;domenica;lagtendalz;6;response2;101926,70000001800;20;male;english, french, spanish
803184;domenica;montag;3;response3;27059,50000000000;20;NA;english, spanish
952932;domenica;sundag;11;response2;103991,39999999999;20;female;english, spanish
770388;domenica;domineske;10;response2;13772,90000000010;19;female;english
862212;domenica;glaswon;11;response2;62614,59999990460;21;female;english, french
430167;domenica;danc;6;response2;60458,00000000000;19;female;english, french, spanish
